image_id,source,alignment_score,artifact_score,class_id
950,Sys_VAR_ref_500_1,3.42,1.15,982
950,Sys_VAR_ref_500_2,3.85,1.5,982
950,Sys_VAR_ref_500_3,2.15,1.5,982
950,User_VAR_500_1,3.12,1.0,982
950,User_VAR_500_2,3.12,1.0,982
950,User_VAR_500_3,3.12,1.0,982
953,Sys_VAR_ref_500_1,2.85,2.1,982
953,Sys_VAR_ref_500_2,3.65,1.5,982
953,Sys_VAR_ref_500_3,2.85,1.42,982
953,User_VAR_500_1,2.86,2.0,982
953,User_VAR_500_2,3.57,2.0,982
953,User_VAR_500_3,2.86,2.0,982
955,Sys_VAR_ref_500_1,2.85,1.5,982
955,Sys_VAR_ref_500_2,0.85,0.92,982
955,Sys_VAR_ref_500_3,1.85,1.2,982
955,User_VAR_500_1,0.0,1.0,982
955,User_VAR_500_2,2.5,1.0,982
955,User_VAR_500_3,2.5,1.0,982
958,Sys_VAR_ref_500_1,2.85,2.0,982
958,Sys_VAR_ref_500_2,1.85,2.0,982
958,Sys_VAR_ref_500_3,2.85,1.42,982
958,User_VAR_500_1,3.57,1.0,982
958,User_VAR_500_2,3.57,1.0,982
958,User_VAR_500_3,3.57,1.0,982
959,Sys_VAR_ref_500_1,1.25,1.5,982
959,Sys_VAR_ref_500_2,1.24,1.5,982
959,Sys_VAR_ref_500_3,1.25,1.5,982
959,User_VAR_500_1,1.88,2.0,982
959,User_VAR_500_2,1.88,2.0,982
959,User_VAR_500_3,1.88,2.0,982
961,Sys_VAR_ref_500_1,4.12,3.85,983
961,Sys_VAR_ref_500_2,3.65,2.85,983
961,Sys_VAR_ref_500_3,4.85,3.92,983
961,User_VAR_500_1,5.0,4.0,983
961,User_VAR_500_2,0.0,3.0,983
961,User_VAR_500_3,5.0,4.0,983
962,Sys_VAR_ref_500_1,4.12,2.85,983
962,Sys_VAR_ref_500_2,3.82,2.15,983
962,Sys_VAR_ref_500_3,4.12,3.65,983
962,User_VAR_500_1,5.0,3.0,983
962,User_VAR_500_2,5.0,3.0,983
962,User_VAR_500_3,5.0,4.0,983
965,Sys_VAR_ref_500_1,4.12,1.5,983
965,Sys_VAR_ref_500_2,4.85,3.72,983
965,Sys_VAR_ref_500_3,4.35,3.82,983
965,User_VAR_500_1,5.0,2.0,983
965,User_VAR_500_2,5.0,3.0,983
965,User_VAR_500_3,5.0,3.0,983
968,Sys_VAR_ref_500_1,2.85,1.65,983
968,Sys_VAR_ref_500_2,3.42,1.5,983
968,Sys_VAR_ref_500_3,3.65,1.5,983
968,User_VAR_500_1,5.0,2.0,983
968,User_VAR_500_2,5.0,2.0,983
968,User_VAR_500_3,5.0,2.0,983
969,Sys_VAR_ref_500_1,4.65,3.0,983
969,Sys_VAR_ref_500_2,4.65,3.0,983
969,Sys_VAR_ref_500_3,4.85,3.0,983
969,User_VAR_500_1,5.0,4.0,983
969,User_VAR_500_2,5.0,3.0,983
969,User_VAR_500_3,5.0,4.0,983
972,Sys_VAR_ref_500_1,0.0,3.85,985
972,Sys_VAR_ref_500_2,0.15,3.85,985
972,Sys_VAR_ref_500_3,0.0,4.92,985
972,User_VAR_500_1,0.0,5.0,985
972,User_VAR_500_2,0.0,5.0,985
972,User_VAR_500_3,0.0,5.0,985
973,Sys_VAR_ref_500_1,4.92,4.95,985
973,Sys_VAR_ref_500_2,4.82,4.65,985
973,Sys_VAR_ref_500_3,4.12,3.85,985
973,User_VAR_500_1,5.0,5.0,985
973,User_VAR_500_2,5.0,5.0,985
973,User_VAR_500_3,3.0,5.0,985
974,Sys_VAR_ref_500_1,4.65,3.85,985
974,Sys_VAR_ref_500_2,4.85,3.65,985
974,Sys_VAR_ref_500_3,4.85,4.62,985
974,User_VAR_500_1,5.0,4.0,985
974,User_VAR_500_2,5.0,4.0,985
974,User_VAR_500_3,5.0,4.0,985
976,Sys_VAR_ref_500_1,2.85,3.6,985
976,Sys_VAR_ref_500_2,2.85,3.62,985
976,Sys_VAR_ref_500_3,2.85,3.6,985
976,User_VAR_500_1,3.0,5.0,985
976,User_VAR_500_2,3.0,4.0,985
976,User_VAR_500_3,3.0,5.0,985
978,Sys_VAR_ref_500_1,4.62,3.85,985
978,Sys_VAR_ref_500_2,4.85,4.92,985
978,Sys_VAR_ref_500_3,4.85,4.92,985
978,User_VAR_500_1,5.0,4.0,985
978,User_VAR_500_2,5.0,4.0,985
978,User_VAR_500_3,5.0,5.0,985
981,Sys_VAR_ref_500_1,4.65,4.12,991
981,Sys_VAR_ref_500_2,4.65,3.85,991
981,Sys_VAR_ref_500_3,4.65,4.12,991
981,User_VAR_500_1,4.44,4.0,991
981,User_VAR_500_2,4.44,4.0,991
981,User_VAR_500_3,4.44,4.0,991
982,Sys_VAR_ref_500_1,4.92,4.85,991
982,Sys_VAR_ref_500_2,4.92,4.85,991
982,Sys_VAR_ref_500_3,4.68,3.42,991
982,User_VAR_500_1,5.0,5.0,991
982,User_VAR_500_2,5.0,5.0,991
982,User_VAR_500_3,5.0,3.0,991
983,Sys_VAR_ref_500_1,4.35,2.85,991
983,Sys_VAR_ref_500_2,4.85,4.2,991
983,Sys_VAR_ref_500_3,4.85,4.72,991
983,User_VAR_500_1,5.0,4.0,991
983,User_VAR_500_2,5.0,4.0,991
983,User_VAR_500_3,5.0,4.0,991
984,Sys_VAR_ref_500_1,4.15,3.85,991
984,Sys_VAR_ref_500_2,4.65,4.72,991
984,Sys_VAR_ref_500_3,4.65,3.85,991
984,User_VAR_500_1,4.44,4.0,991
984,User_VAR_500_2,4.44,4.0,991
984,User_VAR_500_3,4.44,4.0,991
988,Sys_VAR_ref_500_1,4.92,4.85,991
988,Sys_VAR_ref_500_2,4.65,3.85,991
988,Sys_VAR_ref_500_3,4.92,4.85,991
988,User_VAR_500_1,5.0,5.0,991
988,User_VAR_500_2,5.0,3.0,991
988,User_VAR_500_3,5.0,3.0,991
992,Sys_VAR_ref_500_1,3.85,2.15,999
992,Sys_VAR_ref_500_2,4.65,2.85,999
992,Sys_VAR_ref_500_3,4.65,3.85,999
992,User_VAR_500_1,5.0,3.0,999
992,User_VAR_500_2,5.0,3.0,999
992,User_VAR_500_3,5.0,3.0,999
993,Sys_VAR_ref_500_1,4.85,4.92,999
993,Sys_VAR_ref_500_2,4.92,4.98,999
993,Sys_VAR_ref_500_3,4.85,4.6,999
993,User_VAR_500_1,5.0,3.0,999
993,User_VAR_500_2,5.0,3.0,999
993,User_VAR_500_3,5.0,5.0,999
994,Sys_VAR_ref_500_1,4.35,2.8,999
994,Sys_VAR_ref_500_2,4.65,3.85,999
994,Sys_VAR_ref_500_3,4.65,2.85,999
994,User_VAR_500_1,5.0,4.0,999
994,User_VAR_500_2,5.0,3.0,999
994,User_VAR_500_3,4.29,4.0,999
996,Sys_VAR_ref_500_1,4.85,3.92,999
996,Sys_VAR_ref_500_2,4.85,3.6,999
996,Sys_VAR_ref_500_3,4.15,2.35,999
996,User_VAR_500_1,5.0,4.0,999
996,User_VAR_500_2,5.0,3.0,999
996,User_VAR_500_3,5.0,3.0,999
997,Sys_VAR_ref_500_1,0.15,1.5,999
997,Sys_VAR_ref_500_2,0.0,1.5,999
997,Sys_VAR_ref_500_3,1.25,1.5,999
997,User_VAR_500_1,0.0,1.0,999
997,User_VAR_500_2,1.67,1.0,999
997,User_VAR_500_3,1.67,3.0,999
